id,name,country,region_fullname,winary_fullname,url,bottle_url
6188526,Demuerte Gold,Spain,Yecla,Winery On Creations,https://www.vivino.com/US-CA/en/demuerte-gold/w/6188526,https://images.vivino.com/thumbs/IBUVuvhET_64bbAPVFm2oA_pb_x600.png
1220731,Rueda Verdejo,Spain,Rueda,Finca Montepedroso,https://www.vivino.com/US-CA/en/rueda-verdejo/w/1220731,https://images.vivino.com/thumbs/JI-sDDL-T3O1CshaOG4T4g_pb_x600.png
1244860,Duquesa De Valladolid Verdejo Rueda,Spain,Rueda,Lan,https://www.vivino.com/US-CA/en/duquesa-de-valladolid-verdejo-rueda/w/1244860,https://images.vivino.com/thumbs/K2L1NF0aR863PBpAYIWWkg_pb_x600.png
77817,Toro,Spain,Toro,Vetus,https://www.vivino.com/US-CA/en/toro/w/77817,https://images.vivino.com/thumbs/indougd6QQ-cj8FWWve6oQ_pb_x600.png
1106662,Geol,Spain,Costers del Segre,Tomàs Cusiné,https://www.vivino.com/US-CA/en/geol/w/1106662,https://images.vivino.com/thumbs/KiVldf4LTwaJEQtZxDyRLw_pb_x600.png
1214722,El Terroir,Spain,Navarra,Domaines Lupier,https://www.vivino.com/US-CA/en/el-terroir/w/1214722,https://images.vivino.com/thumbs/soWTa60ETB-ZkIRGONvE2Q_pb_x600.png
1126966,Cumal Prieto Picudo,Spain,Bierzo,Dominio Dostares,https://www.vivino.com/US-CA/en/cumal-prieto-picudo/w/1126966,https://images.vivino.com/thumbs/q8CjhwTTRGGU0LnUsG3hAw_pb_x600.png
1596993,Cinclus SC,Spain,Penedès,DG Viticultors,https://www.vivino.com/US-CA/en/cinclus-sc/w/1596993,https://images.vivino.com/thumbs/aLhSFiJGQUqvyV7da5PtdA_pb_x600.png
1937243,Mineral del Montsant,Spain,Montsant,Cara Nord,https://www.vivino.com/US-CA/en/mineral-del-montsant/w/1937243,https://images.vivino.com/thumbs/F4qhuOnxTAGBLwHBWpmO1w_pb_x600.png
11984,Mas Escorpí Chardonnay Penedès,Spain,Penedès,Gramona,https://www.vivino.com/US-CA/en/mas-escorpi-chardonnay-penedes/w/11984,https://images.vivino.com/thumbs/wKagXOc-QumEb_6RmkZ6iA_pb_x600.png
1843806,Rioja Crianza,Spain,Rioja,Valserrano,https://www.vivino.com/US-CA/en/rioja-crianza/w/1843806,https://images.vivino.com/thumbs/Xhgk3S7dS2SCXkzoc3Uy_g_pb_x600.png
1898282,Gewürztraminer,Spain,Castilla,Finca Río Negro,https://www.vivino.com/US-CA/en/gewurztraminer/w/1898282,https://images.vivino.com/thumbs/yejwDeorRD2P-RgRDK_Jkw_pb_x600.png
1162729,Montsant Acústic Blanc,Spain,Montsant,Acustic Celler,https://www.vivino.com/US-CA/en/montsant-acustic-blanc/w/1162729,https://images.vivino.com/thumbs/Vbs06YtxSJO0K0z_0N8FbQ_pb_x600.png
1490238,Albariño,Spain,Rías Baixas,El Jardín de Lucía,https://www.vivino.com/US-CA/en/albarino/w/1490238,https://images.vivino.com/thumbs/eeKz9BmyTbiXzDmu4hWMIQ_pb_x600.png
1518244,Sauvignon Blanc,Spain,Castilla y León,Menade,https://www.vivino.com/US-CA/en/sauvignon-blanc-castilla-and-leon/w/1518244,https://images.vivino.com/thumbs/Eb4b80IsSRuJjEZiwea9QQ_pb_x600.png
1128888,Grande Sendrée Champagne Brut,France,Champagne,Drappier,https://www.vivino.com/US-CA/en/grande-sendree-champagne-brut/w/1128888,https://images.vivino.com/thumbs/46bqJ2clRMKlbnUD-RF2oA_pb_x600.png
1101358,Saumur Champigny,France,Saumur-Champigny,Clos Rougeard,https://www.vivino.com/US-CA/en/saumur-champigny/w/1101358,https://images.vivino.com/thumbs/UdrhtROsREuVwemGeedJqA_pb_x600.png
1517828,Clos des Cistes,France,Languedoc,Peyre Rose,https://www.vivino.com/US-CA/en/clos-des-cistes/w/1517828,https://images.vivino.com/thumbs/UzoEJY0VS4elAHPWU2MF6Q_pb_x600.png
1604635,Saint-Émilion Grand Cru (Premier Grand Cru Classé),France,Saint-Émilion Grand Cru,Château Pavie Macquin,https://www.vivino.com/US-CA/en/saint-emilion-grand-cru-premier-grand-cru-classe/w/1604635,https://images.vivino.com/thumbs/PjNBkxBnTIecAml0lPugUQ_pb_x600.png
92686,Maria Costanza Rosso,Italy,Sicilia,G. Milazzo,https://www.vivino.com/US-CA/en/maria-costanza-rosso/w/92686,https://images.vivino.com/thumbs/tlWIG7UwRkeAAyGglR3kGQ_pb_x600.png
92526,Il Sigillo Aglianico del Vulture,Italy,Aglianico del Vulture,Cantine del Notaio,https://www.vivino.com/US-CA/en/il-sigillo-aglianico-del-vulture/w/92526,https://images.vivino.com/thumbs/ergDqj6pSM6g7PK6aLvidw_pb_x600.png
1175824,Syrah,Italy,Cortona,Stefano Amerighi,https://www.vivino.com/US-CA/en/syrah/w/1175824,https://images.vivino.com/thumbs/vOZzmhyNSw-5WzTcpD7c0Q_pb_x600.png
28714,Grand Cru,Italy,Terre Siciliane,Tenuta Rapitalà,https://www.vivino.com/US-CA/en/grand-cru/w/28714,https://images.vivino.com/thumbs/uCc_6GqQT1S90gpS9TSkhA_pb_x600.png
1267569,Primitivo,Italy,Salento,Masseria Capoforte,https://www.vivino.com/US-CA/en/primitivo/w/1267569,https://images.vivino.com/thumbs/-opDAn3xQS2pgb-dJzzVtQ_pb_x600.png
75834,Barbaresco Vigneto Brich Ronchi,Italy,Barbaresco,Albino Rocca,https://www.vivino.com/US-CA/en/barbaresco-vigneto-brich-ronchi/w/75834,https://images.vivino.com/thumbs/Mx1XwIhtSye4cwsmm8_crg_pb_x600.png
4977,Perlé Nero Riserva,Italy,Trento,Ferrari,https://www.vivino.com/US-CA/en/perle-nero-riserva/w/4977,https://images.vivino.com/thumbs/ea9pji4cRB6a1ki6bR1ajw_pb_x600.png
15294,Toscana Red,Italy,Toscana,Montevertine,https://www.vivino.com/US-CA/en/toscana-red/w/15294,https://images.vivino.com/thumbs/4Qj6P4wBQHaW1Glb34EVxQ_pb_x600.png
1715496,Sauvignon,Italy,Colli Orientali del Friuli,La Tunella,https://www.vivino.com/US-CA/en/sauvignon/w/1715496,https://images.vivino.com/thumbs/aqpcn-KXTMqFn8ThA1dtlw_pb_x600.png
1277087,Merlot Riserva Siebeneich,Italy,Südtirol - Alto Adige,Terlan (Terlano),https://www.vivino.com/US-CA/en/merlot-riserva-siebeneich/w/1277087,https://images.vivino.com/thumbs/Lw2AKDK8SB6z06Eyrf29Yw_pb_x600.png
6284,Sangioveto di Toscana,Italy,Toscana,Coltibuono,https://www.vivino.com/US-CA/en/sangioveto-di-toscana/w/6284,https://images.vivino.com/thumbs/40dl1-uNQ_SJ7YiE-2VNwA_pb_x600.png
6766001,Ad Hoc Primitivo di Manduria,Italy,Primitivo di Manduria,Tenuta Giustini,https://www.vivino.com/US-CA/en/ad-hoc-primitivo-di-manduria/w/6766001,https://images.vivino.com/thumbs/Ee9csd-eTmi77GfjZq62Vg_pb_x600.png
3036211,Tintilla,Spain,Cádiz,Vara Y Pulgar,https://www.vivino.com/US-CA/en/tintilla/w/3036211,https://images.vivino.com/thumbs/V97wF-NDQUeCwL9PfoOnvg_pb_x600.png
1573980,Varietales Graciano Rioja,Spain,Rioja,Baron de Ley,https://www.vivino.com/US-CA/en/varietales-graciano-rioja/w/1573980,https://images.vivino.com/thumbs/bJQBv4i-QtKWLi20KdswWA_pb_x600.png
2479666,Blanco,Spain,Rioja,Gómez Cruzado,https://www.vivino.com/US-CA/en/blanco/w/2479666,https://images.vivino.com/thumbs/VNsxLGeYQKm48gjX9QIsjA_pb_x600.png
2128843,Tinto Crianza,Spain,Ribera del Duero,Lopez Cristobal,https://www.vivino.com/US-CA/en/tinto-crianza/w/2128843,https://images.vivino.com/thumbs/6JERjIfBT-Se3vnsSoI9Pg_pb_x600.png
2109238,Listán Negro,Spain,Lanzarote,Bermejo,https://www.vivino.com/US-CA/en/listan-negro/w/2109238,https://images.vivino.com/thumbs/MYiPByFlSUC3k7p8pjrMNA_pb_x600.png
1681959,Plus,Spain,Catalunya,Mas Oller,https://www.vivino.com/US-CA/en/plus/w/1681959,https://images.vivino.com/thumbs/PjiEibcVTWm__h081QlJPw_pb_x600.png
4647675,Godello Valdeorras,Spain,Valdeorras,Astrales,https://www.vivino.com/US-CA/en/godello-valdeorras-valdeorras/w/4647675,https://images.vivino.com/thumbs/2YsmRSycT7GkzH02QCEV2A_pb_x600.png
5647607,Orígenes,Spain,Castilla y León,Dehesa de Luna,https://www.vivino.com/US-CA/en/origenes/w/5647607,https://images.vivino.com/thumbs/wg7ef2BZTEiIx6fwEebIKw_pb_x600.png
77131,Rioja Blanco,Spain,Rioja,Allende,https://www.vivino.com/US-CA/en/rioja-blanco/w/77131,https://images.vivino.com/thumbs/fi7DfBdlR9Op7uquAu7zKg_pb_x600.png
2184024,Cies,Spain,Rías Baixas,Rodrigo Mendez,https://www.vivino.com/US-CA/en/cies/w/2184024,https://images.vivino.com/thumbs/pCYpt3WJTG2jfctri65u9A_pb_x600.png
4960687,Pazo de Seoane Rosal,Spain,Rías Baixas,Lagar de Cervera,https://www.vivino.com/US-CA/en/pazo-de-seoane-rosal/w/4960687,https://images.vivino.com/thumbs/D979m1mKTfiNO53D63qKRg_pb_x600.png
1218832,Rioja Rayos Uva,Spain,Rioja,Olivier Rivière,https://www.vivino.com/US-CA/en/rioja-rayos-uva/w/1218832,https://images.vivino.com/thumbs/h9g0K1H-R6aUg3ZJgq-SwQ_pb_x600.png
2807828,Boig per Tu,Spain,Montsant,Vinyes Domenech,https://www.vivino.com/US-CA/en/boig-per-tu/w/2807828,https://images.vivino.com/thumbs/n-Zab9sDSyCvtfjpH92KPw_pb_x600.png
1623322,Benufet,Spain,Terra Alta,Herència Altés,https://www.vivino.com/US-CA/en/benufet/w/1623322,https://images.vivino.com/thumbs/BTraxmbcS5avkAS65k6lkw_pb_x600.png
4623926,Mirabrás,Spain,Cádiz,Barbadillo,https://www.vivino.com/US-CA/en/mirabras-cadiz-white-wine/w/4623926,https://images.vivino.com/thumbs/CEmlifASTeWze0DNGmrjtQ_pb_x600.png
1612897,Edición Limitada,Spain,Rioja,Ramón Bilbao,https://www.vivino.com/US-CA/en/edicion-limitada/w/1612897,https://images.vivino.com/thumbs/3bQJ3X6SSYi5QODDl4n7PA_pb_x600.png
2651,Atrium Merlot,Spain,Penedès,Familia Torres,https://www.vivino.com/US-CA/en/atrium-merlot/w/2651,https://images.vivino.com/thumbs/yy2NofySS8uS4I-a1YC_4g_pb_x600.png
5013886,Cuvée Esplendor Vinyes Propies,Spain,Penedès,Vardon Kennett,https://www.vivino.com/US-CA/en/cuvee-esplendor-vinyes-propies/w/5013886,https://images.vivino.com/thumbs/vPlZixHsQeKgij3flka80w_pb_x600.png
1239187,Blanco,Spain,Catalunya,Clos d'Agon,https://www.vivino.com/US-CA/en/blanco/w/1239187,https://images.vivino.com/thumbs/c-qhnKZORmyop2gw9jY9tA_pb_x600.png
1126849,Meursault,France,Meursault,Domaine Henri Boillot,https://www.vivino.com/US-CA/en/meursault/w/1126849,https://images.vivino.com/thumbs/Ss7z79UHQ9O9dp-Id4vrwA_pb_x600.png
1267547,Millesimé Brut Champagne,France,Champagne,Ruinart,https://www.vivino.com/US-CA/en/millesime-brut-champagne/w/1267547,https://images.vivino.com/thumbs/Uz7JG1FBQ9iMmuVsceX11g_pb_x600.png
14515,Saint-Émilion Grand Cru (Grand Cru Classé),France,Saint-Émilion Grand Cru,Clos de l'Oratoire,https://www.vivino.com/US-CA/en/saint-emilion-grand-cru-grand-cru-classe/w/14515,https://images.vivino.com/thumbs/j2EkETmCTdKfBQ1balNZkQ_pb_x600.png
3428698,Chianti Classico Riserva Il Poggiale,Italy,Chianti Classico,Castellare,https://www.vivino.com/US-CA/en/chianti-classico-riserva-il-poggiale/w/3428698,https://images.vivino.com/thumbs/mEtqLY_dQ6Wvn3Hw-nrxsw_pb_x600.png
6145317,Suadens Campania Rosso,Italy,Campania,Nativ,https://www.vivino.com/US-CA/en/suadens-campania-rosso-campania/w/6145317,https://images.vivino.com/thumbs/gGzxcXxbTs6FzpBf44Qqtg_pb_x600.png
1297902,Barolo Cannubi,Italy,Barolo,Francesco Rinaldi & Figli,https://www.vivino.com/US-CA/en/barolo-cannubi/w/1297902,https://images.vivino.com/thumbs/AzM7MEF4TZyQ3fCQfP-Xxw_pb_x600.png
1184449,Acini Ameni Valpolicella Superiore Valpantena Ripasso,Italy,Valpolicella Valpantena,Corte Figaretto,https://www.vivino.com/US-CA/en/acini-ameni-valpolicella-superiore-valpantena-ripasso/w/1184449,https://images.vivino.com/thumbs/dCgvHFtkSoqgK2DKqb64VQ_pb_x600.png
87678,Bolgheri Vermentino,Italy,Bolgheri,Grattamacco,https://www.vivino.com/US-CA/en/bolgheri-vermentino/w/87678,https://images.vivino.com/thumbs/4AG2gR5mR62yd7bx5-kFZQ_pb_x600.png
5662069,Ugo Contini Bonacossi,Italy,Toscana,Capezzana,https://www.vivino.com/US-CA/en/ugo-contini-bonacossi-tuscany-red-wine/w/5662069,https://images.vivino.com/thumbs/Z8VDxxrWQiKkqLYLaH_Tzg_pb_x600.png
1206028,Barolo,Italy,Barolo,Cascina Fontana,https://www.vivino.com/US-CA/en/barolo/w/1206028,https://images.vivino.com/thumbs/MGfdfFdjR5W8gkkUWWJNow_pb_x600.png
1490710,Barbaresco Riserva Muncagota,Italy,Barbaresco,Produttori del Barbaresco,https://www.vivino.com/US-CA/en/barbaresco-riserva-muncagota/w/1490710,https://images.vivino.com/thumbs/NYukTIh_TYGlqJXDwmPuAA_pb_x600.png
1245016,Barolo Cerequio,Italy,Barolo,Batasiolo,https://www.vivino.com/US-CA/en/barolo-cerequio/w/1245016,https://images.vivino.com/thumbs/RUdgwQqxTd-IavapYSFANg_pb_x600.png
1129541,Il Bosco Amarone Della Valpolicella Classico,Italy,Amarone della Valpolicella Classico,Cesari,https://www.vivino.com/US-CA/en/il-bosco-amarone-della-valpolicella-classico/w/1129541,https://images.vivino.com/thumbs/F2y9q2bNQBGYBotXireuzg_pb_x600.png
1196515,La Mannella Brunello di Montalcino,Italy,Brunello di Montalcino,Cortonesi (La Mannella),https://www.vivino.com/US-CA/en/la-mannella-brunello-di-montalcino/w/1196515,https://images.vivino.com/thumbs/vid2dAqmSQqB3R7CtIfnTg_pb_x600.png
2715053,Barolo Bricco Luciani,Italy,Barolo,Mauro Molino,https://www.vivino.com/US-CA/en/barolo-bricco-luciani/w/2715053,https://images.vivino.com/thumbs/wokMCmcURk2R9WhS3TtzMg_pb_x600.png
19271,Barbaresco Riserva Montefico,Italy,Barbaresco,Produttori del Barbaresco,https://www.vivino.com/US-CA/en/barbaresco-riserva-montefico/w/19271,https://images.vivino.com/thumbs/Bv_woQasRyKs61qgkZ_kzQ_pb_x600.png
1691634,Trenzado,Spain,Valle de la Orotava,Suertes del Marqués,https://www.vivino.com/US-CA/en/trenzado/w/1691634,https://images.vivino.com/thumbs/H42ezay8S_-v9UCFtlBTQA_pb_x600.png
7356250,P3 Xarel-lo,Spain,Penedès,Can Bas,https://www.vivino.com/US-CA/en/p3-xarel-lo/w/7356250,https://images.vivino.com/thumbs/Xz4dZch7SbKtjUj6JV3XtQ_pb_x600.png
2952627,Exedra Negre,Spain,Catalunya,Puiggros,https://www.vivino.com/US-CA/en/exedra-negre/w/2952627,https://images.vivino.com/thumbs/1oZwTP4nQvOtpwsANwTJOw_pb_x600.png
4580691,Pinot Noir Cava Brut Rosé,Spain,Cava,Gramona,https://www.vivino.com/US-CA/en/pinot-noir-cava-brut-rose/w/4580691,https://images.vivino.com/thumbs/4wki4IGZRkObc1dmy8trzA_pb_x600.png
3131733,Laderas de Leonila,Spain,Castilla y León,Màquina y Tabla,https://www.vivino.com/US-CA/en/laderas-de-leonila/w/3131733,https://images.vivino.com/thumbs/Cko93ZlwRriLWVczoyfiQA_pb_x600.png
1163499,Rioja Reserva,Spain,Rioja,El Meson,https://www.vivino.com/US-CA/en/rioja-reserva/w/1163499,https://images.vivino.com/thumbs/vbt-W4n7SOyO0cW6TYfpCw_pb_x600.png
77877,Organza,Spain,Rioja,Sierra Cantabria,https://www.vivino.com/US-CA/en/organza/w/77877,https://images.vivino.com/thumbs/JpEnax1jTQ-dC6t23rqtQA_pb_x600.png
1706640,Bozeto de Exopto Tinto,Spain,Rioja,Bodegas Exopto,https://www.vivino.com/US-CA/en/bozeto-de-exopto-tinto/w/1706640,https://images.vivino.com/thumbs/Q_iBS7_tTO-4HC81SsZawQ_pb_x600.png
1665582,Negre,Spain,Isla de Menorca,Binitord,https://www.vivino.com/US-CA/en/negre/w/1665582,https://images.vivino.com/thumbs/bRMkt36mQKCapvchQj9-Fw_150x200.jpg
1725394,La Clave,Spain,Bierzo,Raúl Pérez,https://www.vivino.com/US-CA/en/la-clave/w/1725394,https://images.vivino.com/thumbs/J_wwZMYRSfez_TutH7roLA_pb_x600.png
1149692,Selección,Spain,Rioja,Sierra Cantabria,https://www.vivino.com/US-CA/en/seleccion/w/1149692,https://images.vivino.com/thumbs/4xLypLLmSCq7RVPhFmaBFQ_pb_x600.png
1242110,Cava Tutusaus Gran Reserva Brut Nature,Spain,Cava,Vall Dolina,https://www.vivino.com/US-CA/en/cava-tutusaus-gran-reserva-brut-nature/w/1242110,https://images.vivino.com/thumbs/rnkZ3hUIQASYnSt1bN_eXA_pb_x600.png
8145514,Finca Valdelagunde Sauvignon Blanc,Spain,Rueda,Bodegas Pedro Escudero,https://www.vivino.com/US-CA/en/finca-valdelagunde-sauvignon-blanc/w/8145514,https://images.vivino.com/thumbs/C0p3XaCIRL-ehce5MUmQXQ_pb_x600.png
1817467,Crianza,Spain,Rioja,Hacienda Calavia,https://www.vivino.com/US-CA/en/crianza/w/1817467,https://images.vivino.com/thumbs/ZguSp90SRmK6GEO0tJvVeg_150x200.jpg
5903001,Tinto,Spain,Alicante,Pepe Mendoza Casa Agrícola,https://www.vivino.com/US-CA/en/tinto/w/5903001,https://images.vivino.com/thumbs/8Qc6KAQ6Sp6gQq_uS0uM3A_pb_x600.png
1375273,Chardonnay,Spain,Penedès,Huguet de Can Feixes,https://www.vivino.com/US-CA/en/chardonnay/w/1375273,https://images.vivino.com/thumbs/cIOKX8f7QzeN2y18veKsVg_pb_x600.png
1448359,La Garnacha Olvidada de Aragón,Spain,Aragón,Proyecto Garnachas de España,https://www.vivino.com/US-CA/en/la-garnacha-olvidada-de-aragon/w/1448359,https://images.vivino.com/thumbs/1LqiZsRGRnmBdAPeaKgW6A_pb_x600.png
1509050,Rioja Ganko,Spain,Rioja,Olivier Rivière,https://www.vivino.com/US-CA/en/rioja-ganko/w/1509050,https://images.vivino.com/thumbs/F3ibLatkSYCP6vqP3301bg_pb_x600.png
75855,Châteauneuf-du-Pape Vieilles Vignes,France,Châteauneuf-du-Pape,Domaine de la Janasse,https://www.vivino.com/US-CA/en/chateauneuf-du-pape-vieilles-vignes/w/75855,https://images.vivino.com/thumbs/MqtJpyvNSzaESGbvoUy4mg_pb_x600.png
1100254,Saint-Émilion Grand Cru (Grand Cru Classé),France,Saint-Émilion Grand Cru,Château La Couspaude,https://www.vivino.com/US-CA/en/saint-emilion-grand-cru-grand-cru-classe/w/1100254,https://images.vivino.com/thumbs/uJBOUBdIR3iW9lzga3Dt-g_pb_x600.png
4089,Pauillac (Grand Cru Classé),France,Pauillac,Château Clerc Milon,https://www.vivino.com/US-CA/en/pauillac-grand-cru-classe/w/4089,https://images.vivino.com/thumbs/EXWfBa0WQJyv7rwSGDh-xQ_pb_x600.png
82469,Saint-Émilion Grand Cru (Premier Grand Cru Classé),France,Saint-Émilion Grand Cru,Château Larcis Ducasse,https://www.vivino.com/US-CA/en/saint-emilion-grand-cru-premier-grand-cru-classe/w/82469,https://images.vivino.com/thumbs/TE0OCfuPR8qEcYAyw_PwDQ_pb_x600.png
1416871,Comtes de Champagne Rosé,France,Champagne,Taittinger,https://www.vivino.com/US-CA/en/comtes-de-champagne-rose/w/1416871,https://images.vivino.com/thumbs/mJmfn-BTQRqW5pcjlmPbjg_pb_x600.png
1100699,Barbaresco Vanotu,Italy,Barbaresco,Pelissero,https://www.vivino.com/US-CA/en/barbaresco-vanotu/w/1100699,https://images.vivino.com/thumbs/hUZlZCRCQU-OjBq83U2RVA_pb_x600.png
78720,Amarone della Valpolicella Classico,Italy,Amarone della Valpolicella Classico,Bolla,https://www.vivino.com/US-CA/en/amarone-della-valpolicella-classico/w/78720,https://images.vivino.com/thumbs/x72rurKkS-SPBzx2zIjHBw_pb_x600.png
92869,Braide Alte,Italy,Venezia Giulia,Livon,https://www.vivino.com/US-CA/en/braide-alte/w/92869,https://images.vivino.com/thumbs/4KJu3PXjRh-a8LAXuN8OsQ_pb_x600.png
1545998,Slatnik,Italy,Friuli-Venezia Giulia,Radikon,https://www.vivino.com/US-CA/en/slatnik/w/1545998,https://images.vivino.com/thumbs/wEmXp0X2QLW1jSJsRq6Fkw_pb_x600.png
5052898,Lorlando Nero d'Avola,Italy,Sicilia,Assuli,https://www.vivino.com/US-CA/en/lorlando-nero-d-avola/w/5052898,https://images.vivino.com/thumbs/nvIhozLKSqOYgS5h0t1EgQ_pb_x600.png
1163560,Lugana Riserva del Lupo,Italy,Lugana,Ca' Lojera,https://www.vivino.com/US-CA/en/lugana-riserva-del-lupo/w/1163560,https://images.vivino.com/thumbs/IlMs-IXQRD6S_ldyg-ubBw_pb_x600.png
1141447,Amarone della Valpolicella Valpantena,Italy,Amarone della Valpolicella Valpantena,Bertani,https://www.vivino.com/US-CA/en/amarone-della-valpolicella-valpantena/w/1141447,https://images.vivino.com/thumbs/Pm-L_7j6TOua9vYBWgA8Pg_pb_x600.png
1243446,Sorriso di Cielo,Italy,Colli Piacentini,La Tosa,https://www.vivino.com/US-CA/en/sorriso-di-cielo/w/1243446,https://images.vivino.com/thumbs/K8ZSjQMVRYq8rWr2ROlV6A_pb_x600.png
1185552,Mason Pinot Nero,Italy,Südtirol - Alto Adige,Manincor,https://www.vivino.com/US-CA/en/mason-pinot-nero/w/1185552,https://images.vivino.com/thumbs/bULY1nvtQlKhxFMIw76Ysg_pb_x600.png
1105358,Brunello di Montalcino,Italy,Brunello di Montalcino,Tenuta La Fuga,https://www.vivino.com/US-CA/en/brunello-di-montalcino/w/1105358,https://images.vivino.com/thumbs/aVUHEDKnQ1SXPRs4VSmDxA_pb_x600.png
2576550,MunJebel Classico Bianco,Italy,Terre Siciliane,Frank Cornelissen,https://www.vivino.com/US-CA/en/munjebel-classico-bianco/w/2576550,https://images.vivino.com/thumbs/ZJR32-1MTyq81VYYzsM4Mw_pb_x600.png
92593,Faro,Italy,Faro,Palari,https://www.vivino.com/US-CA/en/faro/w/92593,https://images.vivino.com/thumbs/rlqQ35edT3qJWkbgC8J5vw_pb_x600.png
2127198,Etna Rosso,Italy,Etna,I Vigneri,https://www.vivino.com/US-CA/en/etna-rosso/w/2127198,https://images.vivino.com/thumbs/wnLZNdYPROm671-GziKDvg_pb_x600.png
1817266,Don David Reserve Malbec,Argentina,Cafayate Valley,El Esteco,https://www.vivino.com/US-CA/en/don-david-reserve-malbec/w/1817266,https://images.vivino.com/thumbs/fx8wcdpyQimuHzJIrHMUaw_pb_x600.png
1263840,Malbec,Argentina,Agrelo,Crios,https://www.vivino.com/US-CA/en/malbec/w/1263840,https://images.vivino.com/thumbs/5KzmbMzxTd6uMwcRtP1rPg_pb_x600.png
71464,Ultra Cabernet Sauvignon,Argentina,Mendoza,Kaiken,https://www.vivino.com/US-CA/en/ultra-cabernet-sauvignon/w/71464,https://images.vivino.com/thumbs/oRNh3AjnQjC5FkA5T4rjdA_pb_x600.png
2166,Torrontes,Argentina,Salta,Alamos,https://www.vivino.com/US-CA/en/torrontes/w/2166,https://images.vivino.com/thumbs/04RRb0qtQeKtArUwU6pefA_pb_x600.png
1424253,Dadá Art 1,Argentina,San Juan,Bodega Finca Las Moras,https://www.vivino.com/US-CA/en/dada-art-1/w/1424253,https://images.vivino.com/thumbs/S2UKVkjtTz6bBodcysLYOQ_pb_x600.png
1161922,Torrontes,Argentina,Mendoza,Crios,https://www.vivino.com/US-CA/en/torrontes/w/1161922,https://images.vivino.com/thumbs/6rPMg85qRoeG7mvJoeEzYw_pb_x600.png
1146141,Reserve Cabernet Sauvignon,Argentina,Mendoza,Cruz Alta,https://www.vivino.com/US-CA/en/reserve-cabernet-sauvignon/w/1146141,https://images.vivino.com/thumbs/AMx8V5BmSBKUpTvnw_Pllw_pb_x600.png
1441695,Puro Malbec - Cabernet,Argentina,Mendoza,Dieter Meier,https://www.vivino.com/US-CA/en/puro-malbec-cabernet/w/1441695,https://images.vivino.com/thumbs/PVJVFx0hSQC0K4hOITzWgQ_pb_x600.png
2674546,Hey Malbec,Argentina,Mendoza,Matías Riccitelli,https://www.vivino.com/US-CA/en/hey-malbec/w/2674546,https://images.vivino.com/thumbs/nlk0XwZLTGWX2zEOC6hEjw_pb_x600.png
1398258,Dadá Art 2,Argentina,San Juan,Bodega Finca Las Moras,https://www.vivino.com/US-CA/en/dada-art-2/w/1398258,https://images.vivino.com/thumbs/FRFI7MnbRpm3OkpGvSYZyg_pb_x600.png
1177446,Blanco (Torrontés - Riesling),Argentina,Salta,Amalaya,https://www.vivino.com/US-CA/en/blanco-torrontes-riesling/w/1177446,https://images.vivino.com/thumbs/nndbeAECTj6p3pgaaVlfNw_pb_x600.png
1310572,Malbec,Argentina,Tupungato,Domaine Bousquet,https://www.vivino.com/US-CA/en/malbec/w/1310572,https://images.vivino.com/thumbs/1wFapPiVSN2fD_8qD6JzGw_pb_x600.png
1199528,Aruma Malbec,Argentina,Mendoza,Caro (Catena and Rothschild),https://www.vivino.com/US-CA/en/aruma-malbec/w/1199528,https://images.vivino.com/thumbs/4ZoRh5uxTQSDXkBDH98nVA_pb_x600.png
